Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Preprocs,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Zstd -9,39290,126.05,ucr,400.08,None,/colmajor/uint16/ucr/ECG200.dat,-1,5,16,f,40390,97.28
Snappy,40396,1770.95,ucr,5389.65,None,/colmajor/uint16/ucr/ECG200.dat,-1,5,16,f,40390,100.01
LZ4,40550,2153.79,ucr,5612.84,None,/colmajor/uint16/ucr/ECG200.dat,-1,5,16,f,40390,100.4
Zlib -1,39400,29.74,ucr,167.01,None,/colmajor/uint16/ucr/ECG200.dat,-1,5,16,f,40390,97.55
Zlib -9,39371,25.75,ucr,170.11,None,/colmajor/uint16/ucr/ECG200.dat,-1,5,16,f,40390,97.48
Huffman,39276,359.14,ucr,514.29,None,/colmajor/uint16/ucr/ECG200.dat,-1,5,16,f,40390,97.24
Zstd -1,78002,546.66,ucr,8603.42,None,/colmajor/uint16/ucr/synthetic_control.dat,-1,5,16,f,77990,100.02
Zstd -9,78002,155.1,ucr,8518.84,None,/colmajor/uint16/ucr/synthetic_control.dat,-1,5,16,f,77990,100.02
Snappy,77999,4119.04,ucr,5490.71,None,/colmajor/uint16/ucr/synthetic_control.dat,-1,5,16,f,77990,100.01
LZ4,78297,2099.38,ucr,13039.62,None,/colmajor/uint16/ucr/synthetic_control.dat,-1,5,16,f,77990,100.39
Zlib -1,77744,30.26,ucr,274.5,None,/colmajor/uint16/ucr/synthetic_control.dat,-1,5,16,f,77990,99.68
Zlib -9,77695,32.52,ucr,247.09,None,/colmajor/uint16/ucr/synthetic_control.dat,-1,5,16,f,77990,99.62
Huffman,77998,1431.67,ucr,6039.18,None,/colmajor/uint16/ucr/synthetic_control.dat,-1,5,16,f,77990,100.01
Zstd -1,748128,217.99,ucr,2100.14,None,/colmajor/uint16/ucr/Symbols.dat,-1,5,16,f,822110,91.0
Zstd -9,736083,38.98,ucr,1932.73,None,/colmajor/uint16/ucr/Symbols.dat,-1,5,16,f,822110,89.54
Snappy,821802,4143.55,ucr,10648.68,None,/colmajor/uint16/ucr/Symbols.dat,-1,5,16,f,822110,99.96
LZ4,781156,736.03,ucr,5458.72,None,/colmajor/uint16/ucr/Symbols.dat,-1,5,16,f,822110,95.02
Zlib -1,738244,34.39,ucr,191.11,None,/colmajor/uint16/ucr/Symbols.dat,-1,5,16,f,822110,89.8
Zlib -9,739478,25.09,ucr,255.43,None,/colmajor/uint16/ucr/Symbols.dat,-1,5,16,f,822110,89.95
Huffman,822166,917.83,ucr,7793.47,None,/colmajor/uint16/ucr/Symbols.dat,-1,5,16,f,822110,100.01
Zstd -1,112718,137.87,ucr,334.12,None,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,-1,5,16,f,137190,82.16
Zstd -9,99515,31.71,ucr,304.26,None,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,-1,5,16,f,137190,72.54
Snappy,130289,639.3,ucr,1713.14,None,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,-1,5,16,f,137190,94.97
LZ4,124077,352.59,ucr,1314.55,None,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,-1,5,16,f,137190,90.44
Zlib -1,101100,24.2,ucr,157.79,None,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,-1,5,16,f,137190,73.69
Zlib -9,99716,26.07,ucr,159.59,None,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,-1,5,16,f,137190,72.68
Huffman,131050,475.74,ucr,558.55,None,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,-1,5,16,f,137190,95.52
Zstd -1,1240830,1044.5,ucr,13544.26,None,/colmajor/uint16/ucr/ShapesAll.dat,-1,5,16,f,1240790,100.0
Zstd -9,1235421,96.82,ucr,12769.8,None,/colmajor/uint16/ucr/ShapesAll.dat,-1,5,16,f,1240790,99.57
Snappy,1240850,3921.02,ucr,11674.51,None,/colmajor/uint16/ucr/ShapesAll.dat,-1,5,16,f,1240790,100.0
LZ4,1245657,3233.87,ucr,5770.9,None,/colmajor/uint16/ucr/ShapesAll.dat,-1,5,16,f,1240790,100.39
Zlib -1,1205132,27.02,ucr,197.21,None,/colmajor/uint16/ucr/ShapesAll.dat,-1,5,16,f,1240790,97.13
Zlib -9,1209986,28.98,ucr,206.35,None,/colmajor/uint16/ucr/ShapesAll.dat,-1,5,16,f,1240790,97.52
Huffman,1240870,1292.24,ucr,14091.24,None,/colmajor/uint16/ucr/ShapesAll.dat,-1,5,16,f,1240790,100.01
Zstd -1,2375525,531.1,ucr,542.2,None,/colmajor/uint16/ucr/InlineSkate.dat,-1,5,16,f,2453090,96.84
Zstd -9,2237119,25.27,ucr,560.32,None,/colmajor/uint16/ucr/InlineSkate.dat,-1,5,16,f,2453090,91.2
Snappy,2453208,5961.77,ucr,12328.63,None,/colmajor/uint16/ucr/InlineSkate.dat,-1,5,16,f,2453090,100.0
LZ4,2458416,4052.55,ucr,8806.71,None,/colmajor/uint16/ucr/InlineSkate.dat,-1,5,16,f,2453090,100.22
Zlib -1,2288938,31.12,ucr,227.03,None,/colmajor/uint16/ucr/InlineSkate.dat,-1,5,16,f,2453090,93.31
Zlib -9,2327179,27.27,ucr,248.46,None,/colmajor/uint16/ucr/InlineSkate.dat,-1,5,16,f,2453090,94.87
Huffman,2388034,742.06,ucr,626.78,None,/colmajor/uint16/ucr/InlineSkate.dat,-1,5,16,f,2453090,97.35
Zstd -1,878110,227.48,ucr,643.94,None,/colmajor/uint16/ucr/Two_Patterns.dat,-1,5,16,f,1329990,66.02
Zstd -9,877832,31.91,ucr,505.96,None,/colmajor/uint16/ucr/Two_Patterns.dat,-1,5,16,f,1329990,66.0
Snappy,1002996,630.79,ucr,2373.89,None,/colmajor/uint16/ucr/Two_Patterns.dat,-1,5,16,f,1329990,75.41
LZ4,966439,542.56,ucr,3880.19,None,/colmajor/uint16/ucr/Two_Patterns.dat,-1,5,16,f,1329990,72.67
Zlib -1,893844,51.86,ucr,276.57,None,/colmajor/uint16/ucr/Two_Patterns.dat,-1,5,16,f,1329990,67.21
Zlib -9,882365,40.4,ucr,302.95,None,/colmajor/uint16/ucr/Two_Patterns.dat,-1,5,16,f,1329990,66.34
Huffman,1300576,732.95,ucr,663.36,None,/colmajor/uint16/ucr/Two_Patterns.dat,-1,5,16,f,1329990,97.79
Zstd -1,1316831,409.75,ucr,457.57,None,/colmajor/uint16/ucr/ChlorineConcentration.dat,-1,5,16,f,1472984,89.4
Zstd -9,1311085,67.79,ucr,542.29,None,/colmajor/uint16/ucr/ChlorineConcentration.dat,-1,5,16,f,1472984,89.01
Snappy,1472628,4360.53,ucr,12254.04,None,/colmajor/uint16/ucr/ChlorineConcentration.dat,-1,5,16,f,1472984,99.98
LZ4,1468762,1522.02,ucr,4385.19,None,/colmajor/uint16/ucr/ChlorineConcentration.dat,-1,5,16,f,1472984,99.71
Zlib -1,1320075,27.83,ucr,220.27,None,/colmajor/uint16/ucr/ChlorineConcentration.dat,-1,5,16,f,1472984,89.62
Zlib -9,1314316,24.84,ucr,225.35,None,/colmajor/uint16/ucr/ChlorineConcentration.dat,-1,5,16,f,1472984,89.23
Huffman,1322798,679.61,ucr,495.37,None,/colmajor/uint16/ucr/ChlorineConcentration.dat,-1,5,16,f,1472984,89.8
Zstd -1,69676,201.25,ucr,441.03,None,/colmajor/uint16/ucr/Lighting7.dat,-1,5,16,f,92654,75.2
Zstd -9,69613,51.33,ucr,440.66,None,/colmajor/uint16/ucr/Lighting7.dat,-1,5,16,f,92654,75.13
Snappy,82374,1272.72,ucr,8473.93,None,/colmajor/uint16/ucr/Lighting7.dat,-1,5,16,f,92654,88.9
LZ4,78384,1027.34,ucr,6843.99,None,/colmajor/uint16/ucr/Lighting7.dat,-1,5,16,f,92654,84.6
Zlib -1,69745,31.7,ucr,110.41,None,/colmajor/uint16/ucr/Lighting7.dat,-1,5,16,f,92654,75.27
Zlib -9,69435,19.15,ucr,173.23,None,/colmajor/uint16/ucr/Lighting7.dat,-1,5,16,f,92654,74.94
Huffman,83474,461.09,ucr,426.7,None,/colmajor/uint16/ucr/Lighting7.dat,-1,5,16,f,92654,90.09
Zstd -1,144774,325.91,ucr,4678.73,None,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,16,f,151460,95.59
Zstd -9,133567,74.67,ucr,3136.14,None,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,16,f,151460,88.19
Snappy,145321,2046.45,ucr,10913.68,None,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,16,f,151460,95.95
LZ4,135781,1101.12,ucr,8896.85,None,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,16,f,151460,89.65
Zlib -1,132501,41.19,ucr,246.11,None,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,16,f,151460,87.48
Zlib -9,132472,29.95,ucr,203.76,None,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,16,f,151460,87.46
Huffman,148296,483.43,ucr,442.46,None,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,16,f,151460,97.91
Zstd -1,41360,463.73,ucr,5472.47,None,/colmajor/uint16/ucr/BirdChicken.dat,-1,5,16,f,41350,100.02
Zstd -9,41360,91.52,ucr,4120.58,None,/colmajor/uint16/ucr/BirdChicken.dat,-1,5,16,f,41350,100.02
Snappy,41356,609.61,ucr,4116.89,None,/colmajor/uint16/ucr/BirdChicken.dat,-1,5,16,f,41350,100.01
LZ4,41514,1585.51,ucr,4342.12,None,/colmajor/uint16/ucr/BirdChicken.dat,-1,5,16,f,41350,100.4
Zlib -1,40680,18.22,ucr,109.68,None,/colmajor/uint16/ucr/BirdChicken.dat,-1,5,16,f,41350,98.38
Zlib -9,40707,12.07,ucr,222.49,None,/colmajor/uint16/ucr/BirdChicken.dat,-1,5,16,f,41350,98.44
Huffman,41358,1786.72,ucr,17498.94,None,/colmajor/uint16/ucr/BirdChicken.dat,-1,5,16,f,41350,100.02
Zstd -1,242348,737.35,ucr,646.18,None,/colmajor/uint16/ucr/CBF.dat,-1,5,16,f,247370,97.97
Zstd -9,242348,163.6,ucr,430.11,None,/colmajor/uint16/ucr/CBF.dat,-1,5,16,f,247370,97.97
Snappy,247385,3553.91,ucr,10388.9,None,/colmajor/uint16/ucr/CBF.dat,-1,5,16,f,247370,100.01
LZ4,248342,3791.05,ucr,6510.76,None,/colmajor/uint16/ucr/CBF.dat,-1,5,16,f,247370,100.39
Zlib -1,243018,29.35,ucr,230.46,None,/colmajor/uint16/ucr/CBF.dat,-1,5,16,f,247370,98.24
Zlib -9,242823,28.95,ucr,215.37,None,/colmajor/uint16/ucr/CBF.dat,-1,5,16,f,247370,98.16
Huffman,242330,528.38,ucr,512.86,None,/colmajor/uint16/ucr/CBF.dat,-1,5,16,f,247370,97.96
Zstd -1,84673,360.91,ucr,633.65,None,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,16,f,91620,92.42
Zstd -9,76806,116.11,ucr,5768.43,None,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,16,f,91620,83.83
Snappy,84864,1779.03,ucr,4610.04,None,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,16,f,91620,92.63
LZ4,78363,752.0,ucr,3882.37,None,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,16,f,91620,85.53
Zlib -1,76407,22.95,ucr,202.07,None,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,16,f,91620,83.4
Zlib -9,76294,31.17,ucr,206.28,None,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,16,f,91620,83.27
Huffman,89374,466.13,ucr,433.59,None,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,16,f,91620,97.55
Zstd -1,77014,132.77,ucr,1885.65,None,/colmajor/uint16/ucr/DistalPhalanxTW.dat,-1,5,16,f,91620,84.06
Zstd -9,76912,38.82,ucr,2387.43,None,/colmajor/uint16/ucr/DistalPhalanxTW.dat,-1,5,16,f,91620,83.95
Snappy,86285,913.0,ucr,3530.91,None,/colmajor/uint16/ucr/DistalPhalanxTW.dat,-1,5,16,f,91620,94.18
LZ4,78376,473.41,ucr,2602.77,None,/colmajor/uint16/ucr/DistalPhalanxTW.dat,-1,5,16,f,91620,85.54
Zlib -1,76586,21.53,ucr,205.54,None,/colmajor/uint16/ucr/DistalPhalanxTW.dat,-1,5,16,f,91620,83.59
Zlib -9,76499,30.95,ucr,208.05,None,/colmajor/uint16/ucr/DistalPhalanxTW.dat,-1,5,16,f,91620,83.5
Huffman,89339,296.04,ucr,310.13,None,/colmajor/uint16/ucr/DistalPhalanxTW.dat,-1,5,16,f,91620,97.51
Zstd -1,4052841,512.41,ucr,534.0,None,/colmajor/uint16/ucr/CinC_ECG_torso.dat,-1,5,16,f,4668950,86.8
Zstd -9,3369089,14.22,ucr,368.21,None,/colmajor/uint16/ucr/CinC_ECG_torso.dat,-1,5,16,f,4668950,72.16
Snappy,4635484,3760.88,ucr,6481.16,None,/colmajor/uint16/ucr/CinC_ECG_torso.dat,-1,5,16,f,4668950,99.28
LZ4,4416264,847.47,ucr,5276.06,None,/colmajor/uint16/ucr/CinC_ECG_torso.dat,-1,5,16,f,4668950,94.59
Zlib -1,3492827,39.24,ucr,197.15,None,/colmajor/uint16/ucr/CinC_ECG_torso.dat,-1,5,16,f,4668950,74.81
Zlib -9,3493348,24.84,ucr,194.77,None,/colmajor/uint16/ucr/CinC_ECG_torso.dat,-1,5,16,f,4668950,74.82
Huffman,4102255,725.97,ucr,626.7,None,/colmajor/uint16/ucr/CinC_ECG_torso.dat,-1,5,16,f,4668950,87.86
Zstd -1,1345773,509.67,ucr,456.57,None,/colmajor/uint16/ucr/ECG5000.dat,-1,5,16,f,1449990,92.81
Zstd -9,1345309,65.69,ucr,562.57,None,/colmajor/uint16/ucr/ECG5000.dat,-1,5,16,f,1449990,92.78
Snappy,1450062,5378.96,ucr,14887.88,None,/colmajor/uint16/ucr/ECG5000.dat,-1,5,16,f,1449990,100.0
LZ4,1455678,4731.25,ucr,8125.2,None,/colmajor/uint16/ucr/ECG5000.dat,-1,5,16,f,1449990,100.39
Zlib -1,1334762,31.71,ucr,209.04,None,/colmajor/uint16/ucr/ECG5000.dat,-1,5,16,f,1449990,92.05
Zlib -9,1344100,24.52,ucr,230.59,None,/colmajor/uint16/ucr/ECG5000.dat,-1,5,16,f,1449990,92.7
Huffman,1345628,669.29,ucr,495.77,None,/colmajor/uint16/ucr/ECG5000.dat,-1,5,16,f,1449990,92.8
Zstd -1,100772,528.48,ucr,631.51,None,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,5,16,f,102840,97.99
Zstd -9,87746,100.74,ucr,6034.15,None,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,5,16,f,102840,85.32
Snappy,101775,4993.2,ucr,16608.53,None,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,5,16,f,102840,98.96
LZ4,89245,1600.35,ucr,8762.03,None,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,5,16,f,102840,86.78
Zlib -1,87390,42.17,ucr,292.74,None,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,5,16,f,102840,84.98
Zlib -9,87281,35.61,ucr,296.95,None,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,5,16,f,102840,84.87
Huffman,100758,736.54,ucr,656.13,None,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,5,16,f,102840,97.98
Zstd -1,108034,1499.12,ucr,19190.27,None,/colmajor/uint16/ucr/ArrowHead.dat,-1,5,16,f,108022,100.01
Zstd -9,108034,161.98,ucr,19234.69,None,/colmajor/uint16/ucr/ArrowHead.dat,-1,5,16,f,108022,100.01
Snappy,108031,3865.11,ucr,17159.97,None,/colmajor/uint16/ucr/ArrowHead.dat,-1,5,16,f,108022,100.01
LZ4,108447,5119.77,ucr,17527.5,None,/colmajor/uint16/ucr/ArrowHead.dat,-1,5,16,f,108022,100.39
Zlib -1,105895,34.65,ucr,256.31,None,/colmajor/uint16/ucr/ArrowHead.dat,-1,5,16,f,108022,98.03
Zlib -9,106032,32.97,ucr,271.05,None,/colmajor/uint16/ucr/ArrowHead.dat,-1,5,16,f,108022,98.16
Huffman,108030,1812.69,ucr,20761.48,None,/colmajor/uint16/ucr/ArrowHead.dat,-1,5,16,f,108022,100.01
Zstd -1,139685,912.29,ucr,17245.34,None,/colmajor/uint16/ucr/Car.dat,-1,5,16,f,139670,100.01
Zstd -9,139685,229.19,ucr,16314.68,None,/colmajor/uint16/ucr/Car.dat,-1,5,16,f,139670,100.01
Snappy,139682,5083.35,ucr,11660.54,None,/colmajor/uint16/ucr/Car.dat,-1,5,16,f,139670,100.01
LZ4,140219,3198.16,ucr,13449.21,None,/colmajor/uint16/ucr/Car.dat,-1,5,16,f,139670,100.39
Zlib -1,137660,25.01,ucr,184.9,None,/colmajor/uint16/ucr/Car.dat,-1,5,16,f,139670,98.56
Zlib -9,139045,23.48,ucr,236.57,None,/colmajor/uint16/ucr/Car.dat,-1,5,16,f,139670,99.55
Huffman,139686,1301.99,ucr,11592.8,None,/colmajor/uint16/ucr/Car.dat,-1,5,16,f,139670,100.01
Zstd -1,6031251,259.57,ucr,630.56,None,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,-1,5,16,f,8508190,70.89
Zstd -9,5954954,15.98,ucr,513.97,None,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,-1,5,16,f,8508190,69.99
Snappy,7836891,1670.04,ucr,4089.88,None,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,-1,5,16,f,8508190,92.11
LZ4,6595983,662.76,ucr,2715.16,None,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,-1,5,16,f,8508190,77.53
Zlib -1,5993021,40.11,ucr,250.37,None,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,-1,5,16,f,8508190,70.44
Zlib -9,5975275,31.24,ucr,262.53,None,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,-1,5,16,f,8508190,70.23
Huffman,8085415,780.89,ucr,674.69,None,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,-1,5,16,f,8508190,95.03
Zstd -1,577947,613.01,ucr,645.01,None,/colmajor/uint16/ucr/FacesUCR.dat,-1,5,16,f,611990,94.44
Zstd -9,577089,80.32,ucr,454.06,None,/colmajor/uint16/ucr/FacesUCR.dat,-1,5,16,f,611990,94.3
Snappy,612022,3731.92,ucr,7628.23,None,/colmajor/uint16/ucr/FacesUCR.dat,-1,5,16,f,611990,100.01
LZ4,614390,2769.27,ucr,5502.02,None,/colmajor/uint16/ucr/FacesUCR.dat,-1,5,16,f,611990,100.39
Zlib -1,579540,27.83,ucr,220.86,None,/colmajor/uint16/ucr/FacesUCR.dat,-1,5,16,f,611990,94.7
Zlib -9,578150,29.61,ucr,216.08,None,/colmajor/uint16/ucr/FacesUCR.dat,-1,5,16,f,611990,94.47
Huffman,578011,607.89,ucr,574.32,None,/colmajor/uint16/ucr/FacesUCR.dat,-1,5,16,f,611990,94.45
Zstd -1,7436531,865.19,ucr,10994.24,None,/colmajor/uint16/ucr/HandOutlines.dat,-1,5,16,f,7436350,100.0
Zstd -9,6889872,14.45,ucr,909.83,None,/colmajor/uint16/ucr/HandOutlines.dat,-1,5,16,f,7436350,92.65
Snappy,7436617,6369.06,ucr,9706.74,None,/colmajor/uint16/ucr/HandOutlines.dat,-1,5,16,f,7436350,100.0
LZ4,7465361,4698.8,ucr,8959.16,None,/colmajor/uint16/ucr/HandOutlines.dat,-1,5,16,f,7436350,100.39
Zlib -1,7018449,31.04,ucr,216.25,None,/colmajor/uint16/ucr/HandOutlines.dat,-1,5,16,f,7436350,94.38
Zlib -9,7246358,24.33,ucr,220.73,None,/colmajor/uint16/ucr/HandOutlines.dat,-1,5,16,f,7436350,97.45
Huffman,7423536,1428.51,ucr,2607.62,None,/colmajor/uint16/ucr/HandOutlines.dat,-1,5,16,f,7436350,99.83
Zstd -1,41360,785.43,ucr,10968.17,None,/colmajor/uint16/ucr/BeetleFly.dat,-1,5,16,f,41350,100.02
Zstd -9,41360,158.5,ucr,5341.0,None,/colmajor/uint16/ucr/BeetleFly.dat,-1,5,16,f,41350,100.02
Snappy,41356,1457.83,ucr,4056.71,None,/colmajor/uint16/ucr/BeetleFly.dat,-1,5,16,f,41350,100.01
LZ4,41514,1570.51,ucr,7518.18,None,/colmajor/uint16/ucr/BeetleFly.dat,-1,5,16,f,41350,100.4
Zlib -1,41184,19.54,ucr,114.8,None,/colmajor/uint16/ucr/BeetleFly.dat,-1,5,16,f,41350,99.6
Zlib -9,41217,17.27,ucr,116.89,None,/colmajor/uint16/ucr/BeetleFly.dat,-1,5,16,f,41350,99.68
Huffman,41358,666.71,ucr,6315.87,None,/colmajor/uint16/ucr/BeetleFly.dat,-1,5,16,f,41350,100.02
Zstd -1,70003,99.18,ucr,388.0,None,/colmajor/uint16/ucr/FaceFour.dat,-1,5,16,f,79510,88.04
Zstd -9,62570,43.93,ucr,274.77,None,/colmajor/uint16/ucr/FaceFour.dat,-1,5,16,f,79510,78.69
Snappy,77508,858.4,ucr,3306.03,None,/colmajor/uint16/ucr/FaceFour.dat,-1,5,16,f,79510,97.48
LZ4,76223,471.55,ucr,3382.97,None,/colmajor/uint16/ucr/FaceFour.dat,-1,5,16,f,79510,95.87
Zlib -1,64070,30.89,ucr,216.7,None,/colmajor/uint16/ucr/FaceFour.dat,-1,5,16,f,79510,80.58
Zlib -9,63035,29.29,ucr,153.43,None,/colmajor/uint16/ucr/FaceFour.dat,-1,5,16,f,79510,79.28
Huffman,76039,462.72,ucr,427.98,None,/colmajor/uint16/ucr/FaceFour.dat,-1,5,16,f,79510,95.63
Zstd -1,62863,310.95,ucr,820.46,None,/colmajor/uint16/ucr/Computers.dat,-1,5,16,f,724990,8.67
Zstd -9,55006,92.7,ucr,971.48,None,/colmajor/uint16/ucr/Computers.dat,-1,5,16,f,724990,7.59
Snappy,106067,701.44,ucr,1693.29,None,/colmajor/uint16/ucr/Computers.dat,-1,5,16,f,724990,14.63
LZ4,106626,847.0,ucr,1964.96,None,/colmajor/uint16/ucr/Computers.dat,-1,5,16,f,724990,14.71
Zlib -1,64187,190.78,ucr,632.51,None,/colmajor/uint16/ucr/Computers.dat,-1,5,16,f,724990,8.85
Zlib -9,48552,50.56,ucr,586.19,None,/colmajor/uint16/ucr/Computers.dat,-1,5,16,f,724990,6.7
Huffman,564618,532.09,ucr,685.19,None,/colmajor/uint16/ucr/Computers.dat,-1,5,16,f,724990,77.88
Zstd -1,104791,590.9,ucr,618.56,None,/colmajor/uint16/ucr/Trace.dat,-1,5,16,f,111990,93.57
Zstd -9,104832,116.89,ucr,412.13,None,/colmajor/uint16/ucr/Trace.dat,-1,5,16,f,111990,93.61
Snappy,111999,3063.6,ucr,6979.74,None,/colmajor/uint16/ucr/Trace.dat,-1,5,16,f,111990,100.01
LZ4,112431,2747.75,ucr,11186.69,None,/colmajor/uint16/ucr/Trace.dat,-1,5,16,f,111990,100.39
Zlib -1,104592,24.67,ucr,156.04,None,/colmajor/uint16/ucr/Trace.dat,-1,5,16,f,111990,93.39
Zlib -9,104810,18.67,ucr,166.14,None,/colmajor/uint16/ucr/Trace.dat,-1,5,16,f,111990,93.59
Huffman,104777,327.61,ucr,314.24,None,/colmajor/uint16/ucr/Trace.dat,-1,5,16,f,111990,93.56
Zstd -1,221147,321.14,ucr,285.8,None,/colmajor/uint16/ucr/MedicalImages.dat,-1,5,16,f,237318,93.19
Zstd -9,220305,33.25,ucr,442.9,None,/colmajor/uint16/ucr/MedicalImages.dat,-1,5,16,f,237318,92.83
Snappy,237333,3308.95,ucr,7638.66,None,/colmajor/uint16/ucr/MedicalImages.dat,-1,5,16,f,237318,100.01
LZ4,238250,3650.37,ucr,14050.8,None,/colmajor/uint16/ucr/MedicalImages.dat,-1,5,16,f,237318,100.39
Zlib -1,218808,30.08,ucr,195.9,None,/colmajor/uint16/ucr/MedicalImages.dat,-1,5,16,f,237318,92.2
Zlib -9,220526,19.96,ucr,172.44,None,/colmajor/uint16/ucr/MedicalImages.dat,-1,5,16,f,237318,92.92
Huffman,221124,469.02,ucr,528.1,None,/colmajor/uint16/ucr/MedicalImages.dat,-1,5,16,f,237318,93.18
Zstd -1,402379,291.18,ucr,1216.76,None,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,5,16,f,451850,89.05
Zstd -9,385741,83.82,ucr,2383.15,None,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,5,16,f,451850,85.37
Snappy,416506,1541.12,ucr,3959.22,None,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,5,16,f,451850,92.18
LZ4,394088,708.28,ucr,3374.81,None,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,5,16,f,451850,87.22
Zlib -1,380797,32.02,ucr,210.76,None,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,5,16,f,451850,84.28
Zlib -9,380756,35.03,ucr,294.41,None,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,5,16,f,451850,84.27
Huffman,440434,776.71,ucr,642.21,None,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,5,16,f,451850,97.47
Zstd -1,282730,659.18,ucr,7420.46,None,/colmajor/uint16/ucr/Adiac.dat,-1,5,16,f,282712,100.01
Zstd -9,282730,147.44,ucr,7320.73,None,/colmajor/uint16/ucr/Adiac.dat,-1,5,16,f,282712,100.01
Snappy,282730,3758.97,ucr,8706.87,None,/colmajor/uint16/ucr/Adiac.dat,-1,5,16,f,282712,100.01
LZ4,283822,3704.3,ucr,6433.75,None,/colmajor/uint16/ucr/Adiac.dat,-1,5,16,f,282712,100.39
Zlib -1,278327,23.48,ucr,186.83,None,/colmajor/uint16/ucr/Adiac.dat,-1,5,16,f,282712,98.45
Zlib -9,280435,22.93,ucr,195.18,None,/colmajor/uint16/ucr/Adiac.dat,-1,5,16,f,282712,99.19
Huffman,282736,1151.75,ucr,9765.19,None,/colmajor/uint16/ucr/Adiac.dat,-1,5,16,f,282712,100.01
Zstd -1,1057998,435.09,ucr,463.26,None,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,5,16,f,1148390,92.13
Zstd -9,1021078,24.85,ucr,492.19,None,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,5,16,f,1148390,88.91
Snappy,1148359,4555.75,ucr,7239.06,None,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,5,16,f,1148390,100.0
LZ4,1152793,3582.34,ucr,5459.55,None,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,5,16,f,1148390,100.38
Zlib -1,1028346,29.25,ucr,195.74,None,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,5,16,f,1148390,89.55
Zlib -9,1033330,22.35,ucr,206.68,None,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,5,16,f,1148390,89.98
Huffman,1058446,677.38,ucr,580.03,None,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,5,16,f,1148390,92.17
Zstd -1,151417,185.3,ucr,406.01,None,/colmajor/uint16/ucr/Earthquakes.dat,-1,5,16,f,476664,31.77
